timestamp,meter_id,voltage,current,power,kwh,energy_kwh_cum,power_factor,pattern,energy_kwh,kwh_denoised,rolling_avg_power,deviation_from_normal,loss,anomaly_score,risk_level,prediction,risk_score,explanation,alert
2026-02-01 11:20:07,MTR-001,223.16,228.2,50.92511199999999,12427.483,6.9042,8154.3285,normal,6.9042,12427.470000000001,51.432801,0.5085331281700505,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:20:09,MTR-001,223.16,231.23,51.6012868,12427.537,6.9042,8161.2327,normal,6.9042,12427.470000000001,51.3078314,1.1847079281700559,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:20:11,MTR-001,223.16,224.91,50.1909156,12427.225,6.904,8168.1367,normal,6.904,12427.354,50.894985399999996,-0.22566327182994428,,0.0212776750831547,,1,0.0,Normal operation,False
2026-02-01 11:20:13,MTR-001,223.16,232.99,51.9940484,12427.176,6.904,8175.0407,normal,6.904,12427.217499999999,51.17784069999999,1.577469528170056,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:20:15,MTR-001,223.16,235.17,52.4805372,12427.21,6.904,8181.9447,normal,6.904,12427.217499999999,51.566697,2.0639583281700595,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:20:17,MTR-001,223.16,231.1,51.572275999999995,12427.492,6.9042,8188.8489,normal,6.9042,12427.350999999999,51.559444299999996,1.155697128170054,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:20:19,MTR-001,223.16,228.67,51.0299972,12427.627,6.9042,8195.7531,normal,6.9042,12427.5595,51.7692147,0.6134183281700558,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:20:21,MTR-001,223.16,232.27,51.833373200000004,12427.801,6.9043,8202.6574,normal,6.9043,12427.714,51.7290459,1.416794328170063,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:20:23,MTR-001,223.16,228.87,51.074629200000004,12427.811,6.9043,8209.5618,normal,6.9043,12427.806,51.3775689,0.6580503281700629,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:20:25,MTR-001,223.16,229.69,51.2576204,12427.929,6.9044,8216.4662,normal,6.9044,12427.869999999999,51.298905000000005,0.8410415281700594,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:20:27,MTR-001,223.16,227.83,50.842542800000004,12427.942,6.9044,8223.3706,normal,6.9044,12427.869999999999,51.2520414,0.4259639281700629,,0.01733772831479974,,1,0.0,Normal operation,False
2026-02-01 11:20:29,MTR-001,223.16,228.04,50.8894064,12427.799,6.9043,8230.2749,normal,6.9043,12427.9355,51.016049699999996,0.4728275281700576,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:20:31,MTR-001,223.16,230.77,51.4986332,12428.066,6.9045,8237.1794,normal,6.9045,12428.004,51.1220507,1.0820543281700594,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:20:33,MTR-001,223.16,231.43,51.6459188,12428.225,6.9046,8244.084,normal,6.9046,12428.1365,51.219125299999995,1.2293399281700559,,0.014861729582536065,,1,0.0,Normal operation,False
2026-02-01 11:20:35,MTR-001,223.16,233.98,52.214976799999995,12428.207,6.9046,8250.9885,normal,6.9046,12428.2065,51.5622338,1.7983979281700542,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:20:37,MTR-001,223.16,228.56,51.0054496,12428.206,6.9046,8257.8931,normal,6.9046,12428.2065,51.5912446,0.5888707281700576,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:20:39,MTR-001,223.16,233.4,52.085544,12428.149,6.9045,8264.7976,normal,6.9045,12428.189,51.7379723,1.6689651281700577,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:20:41,MTR-001,223.16,230.27,51.387053200000004,12428.172,6.9045,8271.7022,normal,6.9045,12428.189,51.6732559,0.970474328170063,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:20:43,MTR-001,223.16,226.05,50.445318,12428.732,6.9049,8278.607,normal,6.9049,12428.452000000001,51.2308412,0.028739128170059303,,0.0188183241031622,,1,0.0,Normal operation,False
2026-02-01 11:20:45,MTR-001,223.16,226.21,50.4810236,12428.881,6.9049,8285.512,normal,6.9049,12428.806499999999,51.0997347,0.0644447281700593,,0.018325208307983454,,1,0.0,Normal operation,False
2026-02-01 11:20:47,MTR-001,223.16,231.29,51.61467639999999,12428.988,6.905,8292.417,normal,6.905,12428.9105,50.982017799999994,1.1980975281700523,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:20:49,MTR-001,223.16,229.01,51.1058716,12428.94,6.905,8299.3219,normal,6.905,12428.964,50.9117224,0.6892927281700594,,0.01733772831479974,,1,0.0,Normal operation,False
2026-02-01 11:20:51,MTR-001,223.16,236.77,52.8375932,12429.029,6.905,8306.2269,normal,6.905,12429.001,51.5097912,2.4210143281700596,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:20:53,MTR-001,223.16,230.29,51.3915164,12429.014,6.905,8313.1319,normal,6.905,12428.976999999999,51.7374144,0.9749375281700594,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:20:55,MTR-001,223.16,231.62,51.688319199999995,12428.835,6.9049,8320.0369,normal,6.9049,12428.945,51.7558251,1.2717403281700541,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:20:57,MTR-001,223.16,232.4,51.862384,12428.876,6.9049,8326.9418,normal,6.9049,12428.9375,51.94495319999999,1.4458051281700577,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:20:59,MTR-001,223.16,233.0,51.99628,12428.999,6.905,8333.8468,normal,6.905,12428.9375,51.7346249,1.5797011281700577,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:21:01,MTR-001,223.16,224.71,50.146283600000004,12429.184,6.9051,8340.7519,normal,6.9051,12428.9375,51.4233167,-0.2702952718299372,,0.01741102892487334,,1,0.0,Normal operation,False
2026-02-01 11:21:03,MTR-001,223.16,228.51,50.9942916,4916.217,2.7312,8343.4831,normal,2.7312,8672.608,51.2498098,0.5777127281700558,,0.014861729582536065,,1,0.0,Normal operation,False
2026-02-01 11:21:05,MTR-001,223.16,225.59,50.342664400000004,2834.802,1.5749,8345.058,normal,1.5749,3875.5095,50.8698799,-0.07391447182993716,,0.0212776750831547,,1,0.0,Normal operation,False
2026-02-01 11:21:07,MTR-001,223.16,226.68,50.5859088,1056.325,0.5868,8345.6449,normal,0.5868,1945.5635000000002,50.5172871,0.16932992817005754,,0.02277722480394795,,1,0.0,Normal operation,False
2026-02-01 11:21:09,MTR-001,223.16,219.95,49.084042,449.66,0.2498,8345.8947,normal,0.2498,752.9925000000001,50.2517267,-1.3325368718299444,,0.03515240176287748,,1,0.0,Normal operation,False
2026-02-01 11:21:11,MTR-001,223.16,225.25,50.26679,449.626,0.2498,8346.1445,normal,0.2498,449.64300000000003,50.069851299999996,-0.14978887182994072,,0.028307661654902505,,1,0.0,Normal operation,False
2026-02-01 11:21:13,MTR-001,223.16,244.62,54.5893992,449.477,0.2497,8346.3942,normal,0.2497,449.64300000000003,51.131535,4.1728203281700615,,0.017595129369890272,,1,0.0,Normal operation,False
2026-02-01 11:21:15,MTR-001,223.16,232.58,51.9025528,449.807,0.2499,8346.6441,normal,0.2499,449.7165,51.460696,1.4859739281700612,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:22:38,MTR-001,223.16,231.6,51.683856,1976.199,1.0979,945960.5614,normal,1.0979,1213.0025,52.1106495,1.2672771281700577,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:22:40,MTR-001,223.16,231.48,51.6570768,1976.198,1.0979,945961.6593,normal,1.0979,1976.1985,52.458221200000004,1.2404979281700577,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:22:42,MTR-001,223.16,225.21,50.25786360000001,1976.431,1.098,945962.7573,normal,1.098,1976.315,51.375337300000005,-0.1587152718299336,,0.01741102892487334,,1,0.0,Normal operation,False
2026-02-01 11:22:44,MTR-001,223.16,229.52,51.2196832,1976.572,1.0981,945963.8554,normal,1.0981,1976.5014999999999,51.204619900000004,0.8031043281700576,,0.015357764879512459,,1,0.0,Normal operation,False
2026-02-01 11:22:46,MTR-001,223.16,232.7,51.929331999999995,1976.656,1.0981,945964.9535,normal,1.0981,1976.561,51.265988899999996,1.5127531281700541,,0.014861729582536065,,1,0.0,Normal operation,False
2026-02-01 11:22:48,MTR-001,223.16,233.21,52.0431436,1976.55,1.0981,945966.0516,normal,1.0981,1976.614,51.3625056,1.6265647281700595,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:22:50,MTR-001,223.16,234.73,52.3823468,1976.773,1.0982,945967.1498,normal,1.0982,1976.7145,51.893626399999995,1.9657679281700595,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:22:52,MTR-001,223.16,226.1,50.456475999999995,1976.796,1.0982,945968.248,normal,1.0982,1976.7845,51.7028246,0.039897128170053975,,0.01691672586470716,,1,0.0,Normal operation,False
2026-02-01 11:22:54,MTR-001,223.16,231.98,51.768656799999995,1976.856,1.0983,945969.3463,normal,1.0983,1976.8195,51.662655799999996,1.3520779281700541,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:22:56,MTR-001,223.16,230.82,51.5097912,1976.843,1.0982,945970.4445,normal,1.0982,1976.8495,51.5293177,1.0932123281700612,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:22:58,MTR-001,223.16,227.14,50.688562399999995,1976.909,1.0983,945971.5428,normal,1.0983,1976.8764999999999,51.1058716,0.271983528170054,,0.018325208307983454,,1,0.0,Normal operation,False
2026-02-01 11:23:00,MTR-001,223.16,223.32,49.8360912,1976.897,1.0983,945972.6411,normal,1.0983,1976.903,50.9507754,-0.5804876718299425,,0.020713755817187485,,1,0.0,Normal operation,False
2026-02-01 11:23:02,MTR-001,223.16,231.69,51.7039404,1977.027,1.0983,945973.7394,normal,1.0983,1976.968,50.9345963,1.2873615281700594,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:23:04,MTR-001,223.16,227.28,50.7198048,1977.118,1.0984,945974.8378,normal,1.0984,1977.0725,50.737099699999995,0.30322592817005756,,0.02277722480394795,,1,0.0,Normal operation,False
2026-02-01 11:23:06,MTR-001,223.16,228.48,50.9875968,1977.182,1.0984,945975.9363,normal,1.0984,1977.15,50.8118583,0.5710179281700576,,0.02032420998374085,,1,0.0,Normal operation,False
2026-02-01 11:23:08,MTR-001,223.16,232.82,51.9561112,1977.307,1.0985,945977.0348,normal,1.0985,1977.2240000000002,51.3418633,1.5395323281700612,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:23:10,MTR-001,223.16,234.25,52.27522999999999,1977.266,1.0985,945978.1333,normal,1.0985,1977.2345,51.4846857,1.8586511281700524,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:23:12,MTR-001,223.16,226.26,50.492181599999995,1977.203,1.0984,945979.2317,normal,1.0984,1977.2345,51.4277799,0.07560272817005398,,0.015926868335794486,,1,0.0,Normal operation,False
2026-02-01 11:23:14,MTR-001,223.16,231.15,51.583434000000004,1977.038,1.0984,945980.3301,normal,1.0984,1977.1205,51.5767392,1.166855128170063,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:23:16,MTR-001,223.16,231.09,51.5700444,1976.981,1.0983,945981.4284,normal,1.0983,1977.1205,51.480222499999996,1.1534655281700594,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:23:18,MTR-001,223.16,229.69,51.2576204,1977.248,1.0985,945982.5269,normal,1.0985,1977.126,51.2258201,0.8410415281700594,,0.014861729582536065,,1,0.0,Normal operation,False
2026-02-01 11:23:20,MTR-001,223.16,224.76,50.1574416,1977.214,1.0985,945983.6253,normal,1.0985,1977.1395,51.142135100000004,-0.2591372718299425,,0.01980330904408034,,1,0.0,Normal operation,False
2026-02-01 11:23:22,MTR-001,223.16,237.84,53.0763744,1977.065,1.0984,945984.7237,normal,1.0984,1977.1395,51.5153702,2.659795528170058,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:23:24,MTR-001,223.16,236.5,52.777339999999995,1977.061,1.0984,945985.822,normal,1.0984,1977.1395,51.817194099999995,2.3607611281700542,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:23:26,MTR-001,223.16,228.87,51.074629200000004,1977.27,1.0985,945986.9205,normal,1.0985,1977.1675,51.771446299999994,0.6580503281700629,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:23:28,MTR-001,223.16,228.87,51.074629200000004,1977.495,1.0986,945988.0191,normal,1.0986,1977.379,52.0007432,0.6580503281700629,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:23:30,MTR-001,223.16,229.75,51.271010000000004,1977.488,1.0986,945989.1177,normal,1.0986,1977.379,51.5494021,0.854431128170063,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:23:32,MTR-001,223.16,239.01,53.3374716,1977.253,1.0985,945990.2162,normal,1.0985,1977.3705,51.689435,2.9208927281700596,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:23:34,MTR-001,223.16,234.24,52.272998400000006,1977.081,1.0984,945991.3146,normal,1.0984,1977.2804999999998,51.989027300000004,1.8564195281700648,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:23:36,MTR-001,223.16,227.18,50.6974888,1977.308,1.0985,945992.4131,normal,1.0985,1977.2804999999998,51.894742199999996,0.2809099281700611,,0.015431313163114857,,1,0.0,Normal operation,False
2026-02-01 11:23:38,MTR-001,223.16,227.45,50.757742,1977.419,1.0986,945993.5117,normal,1.0986,1977.3635,51.7664252,0.34116312817005934,,0.015431313163114857,,1,0.0,Normal operation,False
2026-02-01 11:23:40,MTR-001,223.16,233.29,52.06099639999999,1977.454,1.0986,945994.6103,normal,1.0986,1977.4365,51.447306399999995,1.6444175281700524,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:23:42,MTR-001,223.16,227.42,50.751047199999995,1977.53,1.0986,945995.7089,normal,1.0986,1977.492,51.066818600000005,0.334468328170054,,0.018325208307983454,,1,0.0,Normal operation,False
2026-02-01 11:23:44,MTR-001,223.16,235.34,52.5184744,1977.607,1.0987,945996.8076,normal,1.0987,1977.5684999999999,51.522065,2.1018955281700613,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:23:46,MTR-001,223.16,225.96,50.4252336,1977.652,1.0987,945997.9062,normal,1.0987,1977.6295,51.4389379,0.008654728170057524,,0.01691672586470716,,1,0.0,Normal operation,False
2026-02-01 11:23:48,MTR-001,223.16,228.63,51.021070800000004,1977.731,1.0987,945999.005,normal,1.0987,1977.6750000000002,51.1789565,0.6044919281700629,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:23:50,MTR-001,223.16,230.84,51.5142544,1977.698,1.0987,946000.1037,normal,1.0987,1977.6750000000002,51.3697583,1.0976755281700576,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:23:52,MTR-001,223.16,227.84,50.8447744,1977.628,1.0987,946001.2024,normal,1.0987,1977.663,50.951333299999995,0.42819552817005757,,0.018325208307983454,,1,0.0,Normal operation,False
2026-02-01 11:23:54,MTR-001,223.16,232.11,51.797667600000004,1977.416,1.0986,946002.301,normal,1.0986,1977.522,51.2944418,1.381088728170063,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:23:56,MTR-001,223.16,231.12,51.576739200000006,1977.355,1.0985,946003.3995,normal,1.0985,1977.435,51.4333589,1.1601603281700648,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:23:58,MTR-001,223.16,228.69,51.03446039999999,1977.454,1.0986,946004.4981,normal,1.0986,1977.435,51.3134104,0.6178815281700523,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:24:00,MTR-001,223.16,233.16,52.0319856,5832.286,3.2402,946007.7382,normal,3.2402,3904.87,51.610213200000004,1.6154067281700577,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:24:02,MTR-001,223.16,230.25,51.38258999999999,15660.265,8.7001,946016.4384,normal,8.7001,10746.2755,51.5064438,0.9660111281700523,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:24:04,MTR-001,223.16,230.54,51.447306399999995,45125.994,25.07,946041.5084,normal,25.07,15265.483084407915,51.474085599999995,1.030727528170054,,0.023051135514482235,,1,0.0,Normal operation,False
2026-02-01 11:24:06,MTR-001,223.16,233.42,52.0900072,26727.467,14.8486,946056.357,normal,14.8486,15265.483084407915,51.737972299999996,1.6734283281700613,,0.019454643646532377,,1,0.0,Normal operation,False
2026-02-01 11:24:08,MTR-001,223.16,226.61,50.5702876,13254.87,7.3638,946063.7208,normal,7.3638,15265.483084407915,51.37254779999999,0.15370872817005932,,0.015926868335794486,,1,0.0,Normal operation,False
2026-02-01 11:24:10,MTR-001,223.16,228.67,51.0299972,3597.125,1.9984,946065.7192,normal,1.9984,8425.997500000001,51.2843996,0.6134183281700558,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:24:12,MTR-001,223.16,230.26,51.384821599999995,1014.131,0.5634,946066.2826,normal,0.5634,2305.628,51.268778399999995,0.9682427281700541,,0.014861729582536065,,1,0.0,Normal operation,False
2026-02-01 11:24:14,MTR-001,223.16,232.69,51.92710039999999,463.696,0.2576,946066.5402,normal,0.2576,738.9135,51.2280517,1.5105215281700524,,0.014861729582536065,,1,0.0,Normal operation,False
2026-02-01 11:24:16,MTR-001,223.16,233.46,52.0989336,198.566,0.1103,946066.6505,normal,0.1103,331.13100000000003,51.610213200000004,1.6823547281700613,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:24:18,MTR-001,223.16,226.99,50.655088400000004,116.386,0.0647,946066.7152,normal,0.0647,157.476,51.51648599999999,0.23850952817006288,,0.015431313163114857,,1,0.0,Normal operation,False
2026-02-01 11:24:20,MTR-001,223.16,226.3,50.501108,30.649,0.017,946066.7322,normal,0.017,73.5175,51.2955576,0.08452912817006109,,0.015926868335794486,,1,0.0,Normal operation,False
2026-02-01 11:24:22,MTR-001,223.16,229.05,51.114798,11.379,0.0063,946066.7385,normal,0.0063,21.014,51.092482000000004,0.6982191281700594,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:24:24,MTR-001,223.16,230.55,51.449538000000004,5.194,0.0029,946066.7414,normal,0.0029,8.2865,50.9301331,1.032959128170063,,0.03921685248172957,,1,0.0,Normal operation,False
2026-02-01 11:24:26,MTR-001,223.16,229.38,51.188440799999995,2.174,0.0012,946066.7426,normal,0.0012,3.684,51.0634712,0.7718619281700541,,0.047279706686837675,,1,0.0,Normal operation,False
2026-02-01 11:24:28,MTR-001,223.16,226.5,50.545739999999995,2.027,0.0011,946066.7437,normal,0.0011,2.198,51.0746292,0.12916112817005398,,0.051486181484409865,,1,0.0,Normal operation,False
2026-02-01 11:24:30,MTR-001,223.16,229.83,51.288862800000004,2.222,0.0012,946066.745,normal,0.0012,2.107,51.1181454,0.872283928170063,,0.051486181484409865,,1,0.0,Normal operation,False
2026-02-01 11:24:32,MTR-001,223.16,225.95,50.42300199999999,2.04,0.0011,946066.7461,normal,0.0011,2.1310000000000002,50.8615114,0.006423128170048642,,0.054271285204373854,,1,0.0,Normal operation,False
2026-02-01 11:24:34,MTR-001,223.16,227.73,50.82022679999999,2.275,0.0013,946066.7474,normal,0.0013,2.2165,50.76945789999999,0.40364792817005224,,0.054367301670273704,,1,0.0,Normal operation,False
2026-02-01 11:24:36,MTR-001,223.16,235.25,52.49839,2.211,0.0012,946066.7486,normal,0.0012,2.1849999999999996,51.25762039999999,2.0818111281700595,,0.0510206259366317,,1,0.0,Normal operation,False
2026-02-01 11:24:38,MTR-001,223.16,228.12,50.9072592,2.159,0.0012,946066.7498,normal,0.0012,2.2005,51.16221949999999,0.4906803281700576,,0.051486181484409865,,1,0.0,Normal operation,False
2026-02-01 11:24:40,MTR-001,223.16,230.86,51.5187176,2.19,0.0012,946066.751,normal,0.0012,2.1745,51.43614839999999,1.1021387281700612,,0.04969086359312869,,1,0.0,Normal operation,False
2026-02-01 11:24:42,MTR-001,223.16,229.96,51.3178736,2.071,0.0012,946066.7522,normal,0.0012,2.1745,51.5605601,0.9012947281700576,,0.04969086359312869,,1,0.0,Normal operation,False
2026-02-01 11:24:44,MTR-001,223.16,226.81,50.6149196,2.204,0.0012,946066.7534,normal,0.0012,2.197,51.0896925,0.19834072817005932,,0.051486181484409865,,1,0.0,Normal operation,False
2026-02-01 11:24:46,MTR-001,223.16,229.07,51.119261200000004,2.227,0.0012,946066.7546,normal,0.0012,2.1375,51.142692999999994,0.7026823281700629,,0.051486181484409865,,1,0.0,Normal operation,False
2026-02-01 11:24:48,MTR-001,223.16,226.08,50.452012800000006,1.976,0.0011,946066.7557,normal,0.0011,2.2155,50.8760168,0.03543392817006463,,0.054271285204373854,,1,0.0,Normal operation,False
2026-02-01 11:24:50,MTR-001,223.16,230.83,51.5120228,3.997,0.0022,946066.758,normal,0.0022,3.112,50.9245541,1.0954439281700559,,0.047748415601891914,,1,0.0,Normal operation,False
2026-02-01 11:24:52,MTR-001,223.16,224.93,50.1953788,7.542,0.0042,946066.7621,normal,0.0042,5.7695,50.819668899999996,-0.22120007182994073,,0.04426652632804862,,1,0.0,Normal operation,False
2026-02-01 11:24:54,MTR-001,223.16,229.94,51.3134104,22.285,0.0124,946066.7745,normal,0.0124,14.913499999999999,50.8682062,0.8968315281700612,,0.01733772831479974,,1,0.0,Normal operation,False
2026-02-01 11:24:56,MTR-001,223.16,227.93,50.8648588,41.137,0.0229,946066.7974,normal,0.0229,31.711,50.971417699999996,0.44827992817005935,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:24:58,MTR-001,223.16,223.24,49.8182384,116.357,0.0646,946066.862,normal,0.0646,78.678,50.5479716,-0.5983404718299425,,0.025147594653916694,,1,0.0,Normal operation,False
2026-02-01 11:25:00,MTR-001,223.16,233.66,52.1435656,116.219,0.0646,946066.9266,normal,0.0646,116.281,51.0350183,1.7269867281700613,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:25:02,MTR-001,223.16,224.77,50.15967320000001,116.343,0.0646,946066.9912,normal,0.0646,116.281,50.746584000000006,-0.2569056718299336,,0.024244076690527416,,1,0.0,Normal operation,False
2026-02-01 11:25:04,MTR-001,223.16,236.55,52.788498,116.198,0.0646,946067.0558,normal,0.0646,116.20849999999999,51.227493800000005,2.371919128170056,,0.014861729582536065,,1,0.0,Normal operation,False
2026-02-01 11:25:06,MTR-001,223.16,222.11,49.566067600000004,116.099,0.0645,946067.1203,normal,0.0645,116.2705,51.16445110000001,-0.8505112718299372,,0.02277722480394795,,1,0.0,Normal operation,False
2026-02-01 11:25:08,MTR-001,223.16,235.44,52.5407904,116.394,0.0647,946067.1849,normal,0.0647,116.29599999999999,51.2637573,2.1242115281700578,,0.014861729582536065,,1,0.0,Normal operation,False
2026-02-01 11:25:10,MTR-001,223.16,232.71,51.931563600000004,116.511,0.0647,946067.2497,normal,0.0647,116.4445,51.7067299,1.514984728170063,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:25:12,MTR-001,223.16,230.67,51.4763172,116.495,0.0647,946067.3144,normal,0.0647,116.503,51.378684699999994,1.0597383281700559,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:25:14,MTR-001,223.16,232.33,51.84676280000001,116.699,0.0648,946067.3792,normal,0.0648,116.60499999999999,51.9488585,1.4301839281700666,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:25:16,MTR-001,223.16,229.57,51.23084119999999,116.755,0.0649,946067.4441,normal,0.0649,116.64949999999999,51.6213712,0.8142623281700523,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:25:18,MTR-001,223.16,228.11,50.905027600000004,116.6,0.0648,946067.5089,normal,0.0648,116.64949999999999,51.3647372,0.4884487281700629,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:25:20,MTR-001,223.16,227.27,50.7175732,116.522,0.0647,946067.5736,normal,0.0647,116.6045,51.1750512,0.3009943281700558,,0.018325208307983454,,1,0.0,Normal operation,False
2026-02-01 11:25:22,MTR-001,223.16,230.64,51.46962239999999,116.609,0.0648,946067.6384,normal,0.0648,116.561,51.0807661,1.0530435281700505,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:25:24,MTR-001,223.16,232.01,51.77535159999999,116.494,0.0647,946067.7031,normal,0.0647,116.50800000000001,51.2168937,1.3587727281700523,,0.014861729582536065,,1,0.0,Normal operation,False
2026-02-01 11:25:26,MTR-001,223.16,227.56,50.7822896,116.406,0.0647,946067.7678,normal,0.0647,116.45,51.18620919999999,0.36571072817005756,,0.018325208307983454,,1,0.0,Normal operation,False
2026-02-01 11:25:28,MTR-001,223.16,228.09,50.9005644,116.36,0.0646,946067.8324,normal,0.0646,116.434,51.231956999999994,0.48398552817005935,,0.014861729582536065,,1,0.0,Normal operation,False
2026-02-01 11:25:30,MTR-001,223.16,229.14,51.134882399999995,116.462,0.0647,946067.8971,normal,0.0647,116.434,51.14827199999999,0.718303528170054,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:25:32,MTR-001,223.16,228.13,50.9094908,117.049,0.065,946067.9621,normal,0.065,116.7515,50.9318068,0.49291192817005935,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:25:34,MTR-001,223.16,234.31,52.2886196,117.041,0.065,946068.0272,normal,0.065,116.947,51.3083893,1.872040728170056,,0.01344490819115618,,1,0.0,Normal operation,False
2026-02-01 11:25:36,MTR-001,223.16,234.19,52.261840400000004,116.853,0.0649,946068.0921,normal,0.0649,116.96000000000001,51.648708299999996,1.845261528170063,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:25:38,MTR-001,223.16,223.24,49.8182384,116.879,0.0649,946068.157,normal,0.0649,116.96000000000001,51.3195473,-0.5983404718299425,,0.018325208307983454,,1,0.0,Normal operation,False
2026-02-01 11:25:40,MTR-001,223.16,233.39,52.0833124,117.062,0.065,946068.222,normal,0.065,116.953,51.613002699999996,1.666733528170056,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:25:42,MTR-001,223.16,224.09,50.0079244,117.027,0.065,946068.2871,normal,0.065,116.953,51.042828899999996,-0.40865447182994075,,0.01980330904408034,,1,0.0,Normal operation,False
2026-02-01 11:25:44,MTR-001,223.16,225.53,50.3292748,116.859,0.0649,946068.352,normal,0.0649,117.003,50.559687499999995,-0.08730407182994071,,0.024244076690527416,,1,0.0,Normal operation,False
2026-02-01 11:25:46,MTR-001,223.16,234.33,52.2930828,116.979,0.065,946068.417,normal,0.065,116.919,51.1783986,1.8765039281700595,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:25:48,MTR-001,223.16,229.77,51.2754732,116.765,0.0649,946068.4818,normal,0.0649,116.812,50.976438800000004,0.8588943281700594,,0.015853382048919507,,1,0.0,Normal operation,False
2026-02-01 11:25:50,MTR-001,223.16,225.61,50.3471276,116.682,0.0648,946068.5467,normal,0.0648,116.7235,51.0612396,-0.06945127182994071,,0.01980330904408034,,1,0.0,Normal operation,False
2026-02-01 11:25:52,MTR-001,223.16,234.42,52.313167199999995,116.529,0.0647,946068.6114,normal,0.0647,116.6055,51.5572127,1.8965883281700542,,0.01294725911207717,,1,0.0,Normal operation,False
2026-02-01 11:25:54,MTR-001,223.16,233.43,52.0922388,116.472,0.0647,946068.6761,normal,0.0647,116.548,51.507001699999996,1.675659928170056,,0.01294725911207717,,1,0.0,Normal operation,False
