timestamp,transformer_id,transformer_load,power
2026-02-01 11:36:38,TX-001,3304011.846,3304011.846
2026-02-01 11:36:40,TX-001,3303757.613,3303757.613
2026-02-01 11:36:42,TX-001,3303687.635,3303687.635
2026-02-01 11:36:44,TX-001,3303745.621,3303745.621
2026-02-01 11:36:46,TX-001,958557.256,958557.256
2026-02-01 11:36:48,TX-001,396299.562,396299.562
2026-02-01 11:36:50,TX-001,239312.552,239312.552
2026-02-01 11:36:52,TX-001,145816.923,145816.923
2026-02-01 11:36:54,TX-001,118492.427,118492.427
2026-02-01 11:36:56,TX-001,76642.002,76642.002
2026-02-01 11:36:58,TX-001,55066.612,55066.612
2026-02-01 11:37:00,TX-001,51852.406,51852.406
2026-02-01 11:37:02,TX-001,48864.075,48864.075
2026-02-01 11:37:04,TX-001,48089.368,48089.368
2026-02-01 11:37:06,TX-001,48468.866,48468.866
2026-02-01 11:37:08,TX-001,49246.763,49246.763
2026-02-01 11:37:10,TX-001,51623.589,51623.589
2026-02-01 11:37:12,TX-001,52146.916,52146.916
2026-02-01 11:37:14,TX-001,53362.879,53362.879
2026-02-01 12:17:47,TX-001,267453.975,267453.975
2026-02-01 12:17:49,TX-001,316125.696,316125.696
2026-02-01 12:17:51,TX-001,479440.499,479440.499
2026-02-01 12:17:53,TX-001,768494.581,768494.581
2026-02-01 12:17:55,TX-001,1896038.567,1896038.567
2026-02-01 12:17:57,TX-001,1896039.116,1896039.116
2026-02-01 12:17:59,TX-001,1896039.107,1896039.107
2026-02-01 12:18:01,TX-001,2195227.443,2195227.443
2026-02-01 12:18:03,TX-001,3215912.872,3215912.872
2026-02-01 12:18:05,TX-001,4970598.601,4970598.601
2026-02-01 12:18:07,TX-001,12135624.745,12135624.745
2026-02-01 12:18:09,TX-001,21078661.728,21078661.728
2026-02-01 12:18:11,TX-001,48928020.069,48928020.069
2026-02-01 12:18:13,TX-001,48928612.358,48928612.358
2026-02-01 12:18:15,TX-001,48929946.648,48929946.648
2026-02-01 12:18:17,TX-001,48932597.279,48932597.279
2026-02-01 12:18:19,TX-001,48939268.362,48939268.362
2026-02-01 12:18:21,TX-001,48951313.459,48951313.459
2026-02-01 12:18:23,TX-001,48972138.78,48972138.78
2026-02-01 12:18:25,TX-001,49002628.883,49002628.883
2026-02-01 12:18:27,TX-001,49147615.763,49147615.763
2026-02-01 12:18:29,TX-001,49145599.618,49145599.618
2026-02-01 12:18:31,TX-001,49144198.396,49144198.396
2026-02-01 12:18:33,TX-001,49144197.886,49144197.886
2026-02-01 12:18:35,TX-001,49144197.31,49144197.31
2026-02-01 12:18:37,TX-001,48412983.862,48412983.862
2026-02-01 12:18:39,TX-001,47743894.16,47743894.16
2026-02-01 12:18:41,TX-001,47581632.609,47581632.609
2026-02-01 12:18:43,TX-001,47698857.911,47698857.911
2026-02-01 12:18:45,TX-001,47978823.357,47978823.357
2026-02-01 12:18:47,TX-001,48539861.872,48539861.872
2026-02-01 12:18:49,TX-001,50425843.405,50425843.405
2026-02-01 12:18:51,TX-001,55955843.985,55955843.985
2026-02-01 12:18:53,TX-001,63013405.586,63013405.586
2026-02-01 12:18:55,TX-001,56818836.204,56818836.204
2026-02-01 12:18:57,TX-001,51138376.378,51138376.378
2026-02-01 12:18:59,TX-001,49543825.996,49543825.996
2026-02-01 12:19:01,TX-001,49685376.331,49685376.331
2026-02-01 12:19:03,TX-001,51906152.874,51906152.874
2026-02-01 12:19:05,TX-001,48678863.696,48678863.696
2026-02-01 12:19:07,TX-001,47887655.518,47887655.518
2026-02-01 12:20:25,TX-001,226215636.208,226215636.208
2026-02-01 12:21:27,TX-001,990982607.27,990982607.27
2026-02-01 12:21:29,TX-001,990981899.562,990981899.562
2026-02-01 12:21:31,TX-001,990981548.408,990981548.408
2026-02-01 12:21:33,TX-001,990981421.987,990981421.987
2026-02-01 12:21:35,TX-001,997625076.397,997625076.397
2026-02-01 12:21:37,TX-001,1011519598.834,1011519598.834
2026-02-01 12:21:39,TX-001,1059308688.061,1059308688.061
2026-02-01 12:21:41,TX-001,1144966450.866,1144966450.866
2026-02-01 12:21:43,TX-001,1400183532.137,1400183532.137
2026-02-01 12:21:45,TX-001,1401084109.211,1401084109.211
2026-02-01 12:21:47,TX-001,1404821593.134,1404821593.134
2026-02-01 12:21:49,TX-001,1412346975.184,1412346975.184
2026-02-01 12:21:51,TX-001,1423511567.286,1423511567.286
2026-02-01 12:21:53,TX-001,1467236175.538,1467236175.538
2026-02-01 12:21:55,TX-001,1553701304.698,1553701304.698
2026-02-01 12:21:57,TX-001,1171573295.517,1171573295.517
2026-02-01 12:21:59,TX-001,981096376.655,981096376.655
2026-02-01 12:22:01,TX-001,892165064.803,892165064.803
2026-02-01 12:22:03,TX-001,895415997.366,895415997.366
2026-02-01 12:22:05,TX-001,966079469.902,966079469.902
2026-02-01 12:22:07,TX-001,1122910093.88,1122910093.88
2026-02-01 12:22:09,TX-001,1119954793.712,1119954793.712
2026-02-01 12:22:11,TX-001,1119954793.925,1119954793.925
2026-02-01 12:22:13,TX-001,931606495.852,931606495.852
2026-02-01 12:22:15,TX-001,793639805.274,793639805.274
2026-02-01 12:22:17,TX-001,754231925.727,754231925.727
2026-02-01 12:22:19,TX-001,750863334.944,750863334.944
2026-02-01 12:22:21,TX-001,779911956.613,779911956.613
2026-02-01 12:22:23,TX-001,1374275052.549,1374275052.549
2026-02-01 12:22:25,TX-001,2709487502.037,2709487502.037
2026-02-01 12:22:27,TX-001,4988405749.498,4988405749.498
2026-02-01 12:22:29,TX-001,11695194933.176,11695194933.176
2026-02-01 12:22:31,TX-001,28828337300.734,28828337300.734
2026-02-01 12:22:33,TX-001,28619699195.721,28619699195.721
2026-02-01 12:22:35,TX-001,28570492289.078,28570492289.078
2026-02-01 12:22:37,TX-001,28539827526.555,28539827526.555
2026-02-01 12:22:39,TX-001,28519490094.554,28519490094.554
2026-02-01 12:22:41,TX-001,28513146946.495,28513146946.495
2026-02-01 12:22:43,TX-001,28510150241.035,28510150241.035
2026-02-01 12:22:45,TX-001,7822081194.12,7822081194.12
2026-02-01 12:22:47,TX-001,2446300647.936,2446300647.936
2026-02-01 12:22:49,TX-001,770698799.132,770698799.132
2026-02-01 12:22:51,TX-001,455019424.791,455019424.791
2026-02-01 12:22:53,TX-001,324087504.082,324087504.082
2026-02-01 12:22:55,TX-001,351841313.871,351841313.871
2026-02-01 12:22:57,TX-001,631983635.509,631983635.509
2026-02-01 12:22:59,TX-001,1477417780.974,1477417780.974
2026-02-01 12:23:01,TX-001,3647504753.447,3647504753.447
2026-02-01 12:23:03,TX-001,11033063297.811,11033063297.811
2026-02-01 12:23:05,TX-001,23190976739.386,23190976739.386
2026-02-01 12:23:07,TX-001,51863916563.251,51863916563.251
2026-02-01 12:23:09,TX-001,51929309713.186,51929309713.186
2026-02-01 12:23:11,TX-001,52319215650.142,52319215650.142
2026-02-01 12:23:13,TX-001,53203452903.085,53203452903.085
2026-02-01 12:23:15,TX-001,56151324077.126,56151324077.126
2026-02-01 12:23:17,TX-001,64791814526.728,64791814526.728
2026-02-01 12:23:19,TX-001,64791285495.928,64791285495.928
2026-02-01 12:23:21,TX-001,64791155308.117,64791155308.117
2026-02-01 12:23:23,TX-001,64791382480.816,64791382480.816
2026-02-01 12:23:25,TX-001,64791444047.28,64791444047.28
2026-02-01 12:23:27,TX-001,64792542136.122,64792542136.122
2026-02-01 12:23:29,TX-001,64792376474.578,64792376474.578
2026-02-01 12:23:31,TX-001,64792308502.222,64792308502.222
2026-02-01 12:23:33,TX-001,64792277826.42,64792277826.42
2026-02-01 12:23:35,TX-001,64792260401.425,64792260401.425
2026-02-01 12:23:37,TX-001,64792256686.159,64792256686.159
2026-02-01 12:23:39,TX-001,64792256835.623,64792256835.623
2026-02-01 12:23:41,TX-001,64792256597.94,64792256597.94
2026-02-01 12:23:43,TX-001,64792256517.363,64792256517.363
2026-02-01 12:23:45,TX-001,147017880684.853,147017880684.853
2026-02-01 12:23:47,TX-001,268037120672.27,268037120672.27
2026-02-01 12:23:49,TX-001,598446431140.319,598446431140.319
2026-02-01 12:23:51,TX-001,1247930389916.511,1247930389916.511
2026-02-01 12:23:53,TX-001,3492563460869.749,3492563460869.749
2026-02-01 12:23:55,TX-001,3492542499458.88,3492542499458.88
2026-02-01 12:23:57,TX-001,3492535357367.991,3492535357367.991
2026-02-01 12:23:59,TX-001,3492534084444.459,3492534084444.459
2026-02-01 12:24:01,TX-001,1328113787021.827,1328113787021.827
2026-02-01 12:24:03,TX-001,723756096631.58,723756096631.58
2026-02-01 12:24:05,TX-001,234899564904.653,234899564904.653
2026-02-01 12:24:07,TX-001,104992096026.831,104992096026.831
2026-02-01 12:24:09,TX-001,104992051046.424,104992051046.424
2026-02-01 12:24:11,TX-001,104992039907.19,104992039907.19
2026-02-01 12:24:13,TX-001,104992034468.397,104992034468.397
2026-02-01 12:24:15,TX-001,104992033147.849,104992033147.849
2026-02-01 12:24:17,TX-001,104992032577.327,104992032577.327
2026-02-01 12:24:19,TX-001,95278159732.807,95278159732.807
2026-02-01 12:24:21,TX-001,92971507242.352,92971507242.352
2026-02-01 12:24:23,TX-001,92243472565.805,92243472565.805
2026-02-01 12:24:25,TX-001,92020082300.966,92020082300.966
2026-02-01 12:24:27,TX-001,91973572160.845,91973572160.845
2026-02-01 12:24:29,TX-001,91945224437.576,91945224437.576
2026-02-01 12:24:31,TX-001,91928681736.886,91928681736.886
2026-02-01 12:24:33,TX-001,91925542930.659,91925542930.659
2026-02-01 12:24:35,TX-001,91924345468.63,91924345468.63
2026-02-01 12:24:37,TX-001,91923770664.281,91923770664.281
2026-02-01 12:24:39,TX-001,91923426506.391,91923426506.391
2026-02-01 12:24:41,TX-001,91923331947.007,91923331947.007
2026-02-01 12:24:43,TX-001,91923298449.785,91923298449.785
2026-02-01 12:24:45,TX-001,91923286392.104,91923286392.104
2026-02-01 12:24:47,TX-001,91923281927.428,91923281927.428
2026-02-01 12:24:49,TX-001,91923276333.023,91923276333.023
2026-02-01 12:24:51,TX-001,91923275330.57,91923275330.57
2026-02-01 12:24:53,TX-001,91923274939.035,91923274939.035
2026-02-01 12:24:55,TX-001,27029154768.035,27029154768.035
2026-02-01 12:24:57,TX-001,9723491715.93,9723491715.93
2026-02-01 12:24:59,TX-001,4576263988.151,4576263988.151
2026-02-01 12:25:01,TX-001,1297359500.928,1297359500.928
2026-02-01 12:25:03,TX-001,494388306.868,494388306.868
2026-02-01 12:25:05,TX-001,132954216.902,132954216.902
2026-02-01 12:25:07,TX-001,132929432.972,132929432.972
2026-02-01 12:25:09,TX-001,132915552.3,132915552.3
2026-02-01 12:25:11,TX-001,132903096.734,132903096.734
2026-02-01 12:25:13,TX-001,132907625.019,132907625.019
2026-02-01 12:25:15,TX-001,132917654.148,132917654.148
2026-02-01 12:25:17,TX-001,132940487.809,132940487.809
2026-02-01 12:25:19,TX-001,132998969.757,132998969.757
2026-02-01 12:25:21,TX-001,133101377.73,133101377.73
2026-02-01 12:25:23,TX-001,133290301.204,133290301.204
2026-02-01 12:25:25,TX-001,133290300.852,133290300.852
2026-02-01 12:25:27,TX-001,133290297.426,133290297.426
2026-02-01 12:25:29,TX-001,401261222.11,401261222.11
2026-02-01 12:25:31,TX-001,1161247628.977,1161247628.977
2026-02-01 12:25:33,TX-001,3090499870.521,3090499870.521
2026-02-01 12:25:35,TX-001,8572559524.189,8572559524.189
2026-02-01 12:25:37,TX-001,15497657225.34,15497657225.34
2026-02-01 12:25:39,TX-001,46918281528.012,46918281528.012
2026-02-01 12:25:41,TX-001,142445370938.793,142445370938.793
2026-02-01 12:25:43,TX-001,379546191943.767,379546191943.767
2026-02-01 12:25:45,TX-001,379546191944.106,379546191944.106
2026-02-01 12:25:47,TX-001,379546191944.075,379546191944.075
2026-02-01 12:25:49,TX-001,379546191944.627,379546191944.627
2026-02-01 12:25:51,TX-001,379546799480.212,379546799480.212
2026-02-01 12:25:53,TX-001,379548204181.413,379548204181.413
2026-02-01 12:25:55,TX-001,1111251114408.892,1111251114408.892
2026-02-01 12:25:57,TX-001,3266203515568.855,3266203515568.855
2026-02-01 12:25:59,TX-001,9850847109977.178,9850847109977.178
2026-02-01 12:26:01,TX-001,25967318054828.617,25967318054828.617
2026-02-01 12:26:03,TX-001,63454627337837.63,63454627337837.63
2026-02-01 12:26:05,TX-001,186377378735263.03,186377378735263.03
2026-02-01 12:26:07,TX-001,423623143824367.94,423623143824367.94
2026-02-01 12:26:09,TX-001,1079770723278793.4,1079770723278793.4
2026-02-01 12:26:11,TX-001,1079770723278792.1,1079770723278792.1
2026-02-01 12:26:13,TX-001,1079770723278791.6,1079770723278791.6
2026-02-01 12:26:15,TX-001,1079770723278791.2,1079770723278791.2
2026-02-01 12:26:17,TX-001,1079770723278791.8,1079770723278791.8
2026-02-01 12:26:19,TX-001,1079770723278792.6,1079770723278792.6
2026-02-01 12:26:21,TX-001,1079770723278792.0,1079770723278792.0
2026-02-01 12:26:23,TX-001,1079770723278791.9,1079770723278791.9
2026-02-01 12:26:25,TX-001,1079770723278790.6,1079770723278790.6
2026-02-01 12:26:27,TX-001,1079770723278791.2,1079770723278791.2
2026-02-01 12:26:29,TX-001,1079770723278790.8,1079770723278790.8
2026-02-01 12:26:31,TX-001,1079770723278791.1,1079770723278791.1
2026-02-01 12:26:33,TX-001,1079770723278791.8,1079770723278791.8
2026-02-01 12:26:35,TX-001,1079770723278791.1,1079770723278791.1
2026-02-01 12:26:37,TX-001,1079770723278791.1,1079770723278791.1
2026-02-01 12:26:39,TX-001,1079770723278791.4,1079770723278791.4
2026-02-01 12:26:41,TX-001,1079770723278792.2,1079770723278792.2
2026-02-01 12:26:43,TX-001,1079770723278791.9,1079770723278791.9
2026-02-01 12:26:45,TX-001,1079770723278792.0,1079770723278792.0
2026-02-01 12:26:47,TX-001,1079770723278792.5,1079770723278792.5
2026-02-01 12:26:49,TX-001,1079770723278792.5,1079770723278792.5
2026-02-01 12:26:51,TX-001,1079770723278792.8,1079770723278792.8
2026-02-01 12:26:53,TX-001,1079770723278793.0,1079770723278793.0
2026-02-01 12:26:55,TX-001,1079770723278792.6,1079770723278792.6
2026-02-01 12:26:57,TX-001,1079770723278793.0,1079770723278793.0
2026-02-01 12:26:59,TX-001,1079770723278791.6,1079770723278791.6
2026-02-01 12:27:01,TX-001,1079770723278791.4,1079770723278791.4
2026-02-01 12:27:03,TX-001,1079770723278792.1,1079770723278792.1
2026-02-01 12:27:05,TX-001,1079770723278792.2,1079770723278792.2
2026-02-01 12:27:07,TX-001,1079770723278791.8,1079770723278791.8
2026-02-01 12:27:09,TX-001,1079770723278795.4,1079770723278795.4
2026-02-01 12:27:11,TX-001,1079770723278808.5,1079770723278808.5
2026-02-01 12:27:13,TX-001,1079770723278837.9,1079770723278837.9
2026-02-01 12:27:15,TX-001,1079770723278918.4,1079770723278918.4
2026-02-01 12:27:17,TX-001,1079770723279192.9,1079770723279192.9
2026-02-01 12:27:19,TX-001,1079770723278907.4,1079770723278907.4
2026-02-01 12:27:21,TX-001,1079770723278845.6,1079770723278845.6
2026-02-01 12:27:23,TX-001,1079770723278821.4,1079770723278821.4
2026-02-01 12:27:25,TX-001,1079770723278804.6,1079770723278804.6
2026-02-01 12:27:27,TX-001,1079770723278795.9,1079770723278795.9
2026-02-01 12:27:29,TX-001,1079770723278797.0,1079770723278797.0
2026-02-01 12:27:31,TX-001,1079770723278805.1,1079770723278805.1
2026-02-01 12:27:33,TX-001,1079770723278828.4,1079770723278828.4
2026-02-01 12:27:35,TX-001,1079770723278836.8,1079770723278836.8
2026-02-01 12:27:37,TX-001,1079770723278869.0,1079770723278869.0
2026-02-01 12:27:39,TX-001,1079770723278961.9,1079770723278961.9
2026-02-01 12:27:41,TX-001,1079770723279147.4,1079770723279147.4
2026-02-01 12:27:43,TX-001,1079770723279798.6,1079770723279798.6
2026-02-01 12:27:45,TX-001,476068792783659.7,476068792783659.7
2026-02-01 12:27:47,TX-001,216191434793188.38,216191434793188.38
2026-02-01 12:27:49,TX-001,90555851067055.92,90555851067055.92
2026-02-01 12:27:51,TX-001,47800662151714.98,47800662151714.98
2026-02-01 12:27:53,TX-001,13694608072483.865,13694608072483.865
2026-02-01 12:27:55,TX-001,13694608072559.2,13694608072559.2
2026-02-01 12:27:57,TX-001,13694608072797.916,13694608072797.916
2026-02-01 12:27:59,TX-001,13694608073381.482,13694608073381.482
2026-02-01 12:28:01,TX-001,13694608074689.143,13694608074689.143
2026-02-01 12:28:03,TX-001,13694608078303.95,13694608078303.95
2026-02-01 12:28:05,TX-001,13694608090103.273,13694608090103.273
2026-02-01 12:28:07,TX-001,13694608114438.814,13694608114438.814
2026-02-01 12:28:09,TX-001,13694608200780.834,13694608200780.834
2026-02-01 12:28:11,TX-001,13694608396222.783,13694608396222.783
2026-02-01 12:28:13,TX-001,13694608749324.656,13694608749324.656
2026-02-01 12:28:15,TX-001,13694609821240.34,13694609821240.34
2026-02-01 12:28:17,TX-001,13694611764747.658,13694611764747.658
2026-02-01 12:28:19,TX-001,13694601133193.504,13694601133193.504
2026-02-01 12:28:21,TX-001,13694596678409.738,13694596678409.738
2026-02-01 12:28:23,TX-001,13694595206976.486,13694595206976.486
2026-02-01 12:28:25,TX-001,13694594739523.877,13694594739523.877
2026-02-01 12:28:27,TX-001,13694594287403.967,13694594287403.967
2026-02-01 12:28:29,TX-001,13694594134800.773,13694594134800.773
2026-02-01 12:28:31,TX-001,13694594097151.867,13694594097151.867
2026-02-01 12:28:33,TX-001,13694594086657.477,13694594086657.477
2026-02-01 12:28:35,TX-001,13694594080556.498,13694594080556.498
2026-02-01 12:28:37,TX-001,13694594075980.14,13694594075980.14
2026-02-01 12:28:39,TX-001,13694594075075.666,13694594075075.666
2026-02-01 12:28:41,TX-001,13694594074558.053,13694594074558.053
2026-02-01 12:28:43,TX-001,13694594070430.28,13694594070430.28
2026-02-01 12:28:45,TX-001,13694594068112.488,13694594068112.488
2026-02-01 12:28:47,TX-001,13694594067517.412,13694594067517.412
2026-02-01 12:28:49,TX-001,13694594067128.795,13694594067128.795
2026-02-01 12:28:51,TX-001,13694594066927.664,13694594066927.664
2026-02-01 12:28:53,TX-001,13694597347169.43,13694597347169.43
2026-02-01 12:28:55,TX-001,13694606342823.334,13694606342823.334
2026-02-01 12:28:57,TX-001,13694622632230.11,13694622632230.11
2026-02-01 12:28:59,TX-001,13694622632229.766,13694622632229.766
2026-02-01 12:29:01,TX-001,13694622632229.92,13694622632229.92
2026-02-01 12:29:03,TX-001,13694622632230.562,13694622632230.562
2026-02-01 12:29:05,TX-001,13694622632230.336,13694622632230.336
2026-02-01 12:29:07,TX-001,13694622632230.838,13694622632230.838
2026-02-01 12:29:09,TX-001,13694622632201.498,13694622632201.498
2026-02-01 12:29:11,TX-001,13694622632194.4,13694622632194.4
2026-02-01 12:29:13,TX-001,13694622632189.725,13694622632189.725
2026-02-01 12:29:15,TX-001,13694691514247.58,13694691514247.58
2026-02-01 12:29:17,TX-001,13694877347573.984,13694877347573.984
2026-02-01 12:29:19,TX-001,13695354591007.701,13695354591007.701
2026-02-01 12:29:21,TX-001,13695354591006.066,13695354591006.066
2026-02-01 12:29:23,TX-001,13695354591005.748,13695354591005.748
2026-02-01 12:29:25,TX-001,13695354591005.496,13695354591005.496
2026-02-01 12:29:27,TX-001,13695354591005.646,13695354591005.646
2026-02-01 12:29:29,TX-001,13695354591006.363,13695354591006.363
2026-02-01 12:29:31,TX-001,13695354590647.258,13695354590647.258
2026-02-01 12:29:33,TX-001,13695354590487.795,13695354590487.795
2026-02-01 12:29:35,TX-001,13695354590458.586,13695354590458.586
2026-02-01 12:29:37,TX-001,13695354590467.895,13695354590467.895
2026-02-01 12:29:39,TX-001,13695354590498.48,13695354590498.48
2026-02-01 12:29:41,TX-001,13695354590565.498,13695354590565.498
2026-02-01 12:29:43,TX-001,13695354590666.027,13695354590666.027
2026-02-01 12:29:45,TX-001,13695354590847.16,13695354590847.16
2026-02-01 12:29:47,TX-001,13695354590848.998,13695354590848.998
2026-02-01 12:29:49,TX-001,13695354590852.652,13695354590852.652
2026-02-01 12:29:51,TX-001,13695354590860.35,13695354590860.35
2026-02-01 12:29:53,TX-001,13695354590883.148,13695354590883.148
2026-02-01 12:29:55,TX-001,13694995850406.586,13694995850406.586
2026-02-01 12:29:57,TX-001,13694784791467.95,13694784791467.95
2026-02-01 12:29:59,TX-001,13694653792741.408,13694653792741.408
2026-02-01 12:30:01,TX-001,13694653793437.754,13694653793437.754
2026-02-01 12:30:03,TX-001,13694653794886.129,13694653794886.129
2026-02-01 12:30:05,TX-001,13694653794888.592,13694653794888.592
2026-02-01 12:30:07,TX-001,13694653794892.781,13694653794892.781
2026-02-01 12:30:09,TX-001,13694653794899.973,13694653794899.973
2026-02-01 12:30:11,TX-001,13694653794915.754,13694653794915.754
2026-02-01 12:30:13,TX-001,13694653794916.115,13694653794916.115
2026-02-01 12:30:15,TX-001,13694653792838.904,13694653792838.904
2026-02-01 12:30:17,TX-001,13694653792182.49,13694653792182.49
2026-02-01 12:30:19,TX-001,13694653792012.975,13694653792012.975
2026-02-01 12:30:21,TX-001,13694653791977.94,13694653791977.94
2026-02-01 12:30:23,TX-001,13694653791975.662,13694653791975.662
2026-02-01 12:30:25,TX-001,13694653791974.379,13694653791974.379
2026-02-01 12:30:27,TX-001,13694653791973.93,13694653791973.93
2026-02-01 12:30:29,TX-001,13694653791975.135,13694653791975.135
2026-02-01 12:30:31,TX-001,13694653791976.75,13694653791976.75
2026-02-01 12:30:33,TX-001,13694653791980.457,13694653791980.457
2026-02-01 12:30:35,TX-001,13694653791990.3,13694653791990.3
2026-02-01 12:30:37,TX-001,4269577923252.649,4269577923252.649
2026-02-01 12:30:39,TX-001,2084582816783.566,2084582816783.566
2026-02-01 12:30:41,TX-001,850001202809.624,850001202809.624
2026-02-01 12:30:43,TX-001,435122478279.784,435122478279.784
2026-02-01 12:30:45,TX-001,246987050024.716,246987050024.716
2026-02-01 12:30:47,TX-001,71197523790.292,71197523790.292
2026-02-01 12:30:49,TX-001,20318055850.309,20318055850.309
2026-02-01 12:30:51,TX-001,7626161209.776,7626161209.776
2026-02-01 12:30:53,TX-001,7626179303.075,7626179303.075
2026-02-01 12:30:55,TX-001,7626230167.976,7626230167.976
2026-02-01 12:30:57,TX-001,7626230293.652,7626230293.652
2026-02-01 12:30:59,TX-001,7626230618.55,7626230618.55
2026-02-01 12:31:01,TX-001,7626231636.541,7626231636.541
2026-02-01 12:31:03,TX-001,7626365317.045,7626365317.045
2026-02-01 12:31:05,TX-001,7626589113.895,7626589113.895
2026-02-01 12:31:07,TX-001,7626994427.568,7626994427.568
2026-02-01 12:31:09,TX-001,7628527313.592,7628527313.592
2026-02-01 12:31:11,TX-001,7632561076.783,7632561076.783
2026-02-01 12:31:13,TX-001,7605462137.406,7605462137.406
2026-02-01 12:31:15,TX-001,7613634417.791,7613634417.791
2026-02-01 12:31:17,TX-001,7580984707.681,7580984707.681
2026-02-01 12:31:19,TX-001,7576525152.095,7576525152.095
2026-02-01 12:31:21,TX-001,7576823782.8,7576823782.8
2026-02-01 12:31:23,TX-001,7592718410.282,7592718410.282
2026-02-01 12:31:25,TX-001,7571295572.189,7571295572.189
2026-02-01 12:31:27,TX-001,7565084609.889,7565084609.889
2026-02-01 12:31:29,TX-001,7563613922.175,7563613922.175
2026-02-01 12:31:31,TX-001,7563219972.718,7563219972.718
2026-02-01 12:31:33,TX-001,7563223905.99,7563223905.99
2026-02-01 12:31:35,TX-001,7563255913.249,7563255913.249
2026-02-01 12:31:37,TX-001,7563351177.08,7563351177.08
2026-02-01 12:31:39,TX-001,7563661747.457,7563661747.457
2026-02-01 12:31:41,TX-001,7564402307.072,7564402307.072
2026-02-01 12:31:43,TX-001,7565347874.945,7565347874.945
2026-02-01 12:31:45,TX-001,7569116272.768,7569116272.768
2026-02-01 12:31:47,TX-001,7576821748.039,7576821748.039
2026-02-01 12:31:49,TX-001,7601265798.081,7601265798.081
2026-02-01 12:31:51,TX-001,7635342717.211,7635342717.211
2026-02-01 12:31:53,TX-001,7777504162.795,7777504162.795
2026-02-01 12:31:55,TX-001,8200145574.7,8200145574.7
2026-02-01 12:31:57,TX-001,8721014929.302,8721014929.302
2026-02-01 12:31:59,TX-001,10580752769.193,10580752769.193
2026-02-01 12:32:01,TX-001,17119547342.242,17119547342.242
2026-02-01 12:32:03,TX-001,33447572274.487,33447572274.487
2026-02-01 12:32:05,TX-001,72443897900.8,72443897900.8
2026-02-01 12:32:07,TX-001,178641260943.631,178641260943.631
2026-02-01 12:32:09,TX-001,178641613506.333,178641613506.333
2026-02-01 12:32:11,TX-001,178642517555.854,178642517555.854
2026-02-01 12:32:13,TX-001,178644934227.337,178644934227.337
2026-02-01 12:32:15,TX-001,178651150495.486,178651150495.486
2026-02-01 12:32:17,TX-001,178665481889.648,178665481889.648
2026-02-01 12:32:19,TX-001,178705994068.259,178705994068.259
2026-02-01 12:32:21,TX-001,178785579604.458,178785579604.458
2026-02-01 12:32:23,TX-001,178917482377.663,178917482377.663
2026-02-01 12:32:25,TX-001,179273221015.089,179273221015.089
2026-02-01 12:32:27,TX-001,178974905890.898,178974905890.898
2026-02-01 12:32:29,TX-001,178777126437.557,178777126437.557
2026-02-01 12:32:31,TX-001,178692148146.819,178692148146.819
2026-02-01 12:32:33,TX-001,178665429701.0,178665429701.0
2026-02-01 12:32:35,TX-001,178653013800.312,178653013800.312
2026-02-01 12:32:37,TX-001,178656180318.757,178656180318.757
2026-02-01 12:32:39,TX-001,178666854163.555,178666854163.555
2026-02-01 12:32:41,TX-001,178666854776.696,178666854776.696
2026-02-01 12:32:43,TX-001,174619269923.093,174619269923.093
2026-02-01 12:32:45,TX-001,98612463221.539,98612463221.539
2026-02-01 12:32:47,TX-001,40951705821.974,40951705821.974
2026-02-01 12:32:49,TX-001,19400553642.565,19400553642.565
2026-02-01 12:32:51,TX-001,5623501577.92,5623501577.92
2026-02-01 12:32:53,TX-001,5612454164.234,5612454164.234
2026-02-01 12:32:55,TX-001,5663496314.227,5663496314.227
2026-02-01 12:32:57,TX-001,5878617523.919,5878617523.919
2026-02-01 12:32:59,TX-001,6706815751.088,6706815751.088
2026-02-01 12:33:01,TX-001,8032762009.585,8032762009.585
2026-02-01 12:33:03,TX-001,11529242757.226,11529242757.226
2026-02-01 12:33:05,TX-001,21609487982.622,21609487982.622
2026-02-01 12:33:07,TX-001,19381284524.29,19381284524.29
2026-02-01 12:33:09,TX-001,18018295843.6,18018295843.6
2026-02-01 12:33:11,TX-001,16763571390.257,16763571390.257
2026-02-01 12:33:13,TX-001,16429728679.831,16429728679.831
2026-02-01 12:33:15,TX-001,15554929276.8,15554929276.8
2026-02-01 12:33:17,TX-001,15339945720.874,15339945720.874
2026-02-01 12:33:19,TX-001,15167642689.744,15167642689.744
2026-02-01 12:33:21,TX-001,15167642690.192,15167642690.192
2026-02-01 12:33:23,TX-001,15167642691.195,15167642691.195
2026-02-01 12:33:25,TX-001,15167804775.203,15167804775.203
2026-02-01 12:33:27,TX-001,15168348923.656,15168348923.656
2026-02-01 12:33:29,TX-001,15169689055.684,15169689055.684
2026-02-01 12:33:31,TX-001,15160111626.782,15160111626.782
2026-02-01 12:33:33,TX-001,15163773971.509,15163773971.509
2026-02-01 12:33:35,TX-001,15192947482.299,15192947482.299
2026-02-01 12:33:37,TX-001,15247565477.987,15247565477.987
2026-02-01 12:33:39,TX-001,15401929460.644,15401929460.644
2026-02-01 12:33:41,TX-001,15401927918.32,15401927918.32
2026-02-01 12:33:43,TX-001,15401927917.618,15401927917.618
2026-02-01 12:33:45,TX-001,15401927917.521,15401927917.521
