timestamp,meter_id,voltage,current,power,kwh,energy_kwh_cum,power_factor,pattern
2026-02-01 11:15:27,MTR-001,TX-001,228.05,20.451,4.425,0.0025,7825.5039
2026-02-01 11:15:27,MTR-002,TX-001,235.07,965.597,223.405,0.1241,280488.9767
2026-02-01 11:15:27,MTR-003,TX-001,228.21,589.716,127.681,0.0709,635.5139
2026-02-01 11:15:29,MTR-001,TX-001,231.32,58.88,13.245,0.0074,7825.5113
2026-02-01 11:15:29,MTR-002,TX-001,229.78,990.029,223.497,0.1242,280489.1009
2026-02-01 11:15:29,MTR-003,TX-001,228.98,602.6,127.615,0.0709,635.5848
2026-02-01 11:15:31,MTR-001,TX-001,237.55,145.974,31.987,0.0178,7825.5291
2026-02-01 11:15:31,MTR-002,TX-001,229.88,1007.087,223.552,0.1242,280489.2251
2026-02-01 11:15:31,MTR-003,TX-001,231.51,583.004,127.448,0.0708,635.6556
2026-02-01 11:15:33,MTR-001,TX-001,225.04,402.846,89.571,0.0498,7825.5788
2026-02-01 11:15:33,MTR-002,TX-001,233.73,1005.701,223.697,0.1243,280489.3494
2026-02-01 11:15:33,MTR-003,TX-001,235.77,577.325,127.519,0.0708,635.7264
2026-02-01 11:15:35,MTR-001,TX-001,229.56,919.154,200.739,0.1115,7825.6904
2026-02-01 11:15:35,MTR-002,TX-001,232.74,980.899,223.607,0.1242,280489.4736
2026-02-01 11:15:35,MTR-003,TX-001,238.82,548.639,127.53,0.0708,635.7973
2026-02-01 11:15:37,MTR-001,TX-001,233.68,868.252,200.846,0.1116,7825.8019
2026-02-01 11:15:37,MTR-002,TX-001,233.75,970.181,223.614,0.1242,280489.5978
2026-02-01 11:15:37,MTR-003,TX-001,233.21,594.706,127.708,0.0709,635.8682
2026-02-01 11:15:39,MTR-001,TX-001,228.08,910.389,200.727,0.1115,7825.9134
2026-02-01 11:15:39,MTR-002,TX-001,232.99,1033.144,223.833,0.1244,280489.7222
2026-02-01 11:15:39,MTR-003,TX-001,238.15,556.334,127.675,0.0709,635.9391
2026-02-01 11:15:41,MTR-001,TX-001,226.01,917.629,200.988,0.1117,7826.0251
2026-02-01 11:15:41,MTR-002,TX-001,234.64,985.677,223.855,0.1244,280489.8465
2026-02-01 11:15:41,MTR-003,TX-001,234.03,579.177,127.655,0.0709,636.0101
2026-02-01 11:15:43,MTR-001,TX-001,225.15,940.588,201.079,0.1117,7826.1368
2026-02-01 11:15:43,MTR-002,TX-001,230.93,1031.227,223.831,0.1244,280489.9709
2026-02-01 11:15:43,MTR-003,TX-001,229.56,1793.75,393.262,0.2185,636.2285
2026-02-01 11:15:45,MTR-001,TX-001,229.39,913.992,200.826,0.1116,7826.2484
2026-02-01 11:15:45,MTR-002,TX-001,226.54,1014.445,223.797,0.1243,280490.0952
2026-02-01 11:15:45,MTR-003,TX-001,230.15,4422.002,956.324,0.5313,636.7598
2026-02-01 11:15:47,MTR-001,TX-001,233.5,899.685,200.728,0.1115,7826.3599
2026-02-01 11:15:47,MTR-002,TX-001,223.08,1029.926,223.892,0.1244,280490.2196
2026-02-01 11:15:47,MTR-003,TX-001,229.61,11496.841,2513.952,1.3966,638.1565
2026-02-01 11:15:49,MTR-001,TX-001,230.67,916.966,200.799,0.1116,7826.4715
2026-02-01 11:15:49,MTR-002,TX-001,231.47,995.992,223.731,0.1243,280490.3439
2026-02-01 11:15:49,MTR-003,TX-001,226.04,21014.39,4528.077,2.5156,640.6721
2026-02-01 11:15:51,MTR-001,TX-001,230.56,903.622,200.831,0.1116,7826.583
2026-02-01 11:15:51,MTR-002,TX-001,232.1,1006.256,223.674,0.1243,280490.4681
2026-02-01 11:15:51,MTR-003,TX-001,233.35,40007.873,9024.703,5.0137,645.6858
2026-02-01 11:15:53,MTR-001,TX-001,230.4,885.842,200.907,0.1116,7826.6946
2026-02-01 11:15:53,MTR-002,TX-001,232.14,1030.255,223.663,0.1243,280490.5924
2026-02-01 11:15:53,MTR-003,TX-001,223.7,24055.534,5203.079,2.8906,648.5764
2026-02-01 11:15:55,MTR-001,TX-001,232.97,894.497,200.875,0.1116,7826.8062
2026-02-01 11:15:55,MTR-002,TX-001,234.76,977.88,223.593,0.1242,280490.7166
2026-02-01 11:15:55,MTR-003,TX-001,237.08,8667.338,1965.722,1.0921,649.6685
2026-02-01 11:15:57,MTR-001,TX-001,227.65,914.776,200.844,0.1116,7826.9178
2026-02-01 11:15:57,MTR-002,TX-001,225.75,1025.325,223.574,0.1242,280490.8408
2026-02-01 11:15:57,MTR-003,TX-001,234.82,2677.579,612.676,0.3404,650.0088
2026-02-01 11:15:59,MTR-001,TX-001,229.81,875.732,200.966,0.1116,7827.0295
2026-02-01 11:15:59,MTR-002,TX-001,225.86,1045.801,223.658,0.1243,280490.9651
2026-02-01 11:15:59,MTR-003,TX-001,236.05,702.186,162.137,0.0901,650.0989
2026-02-01 11:16:01,MTR-001,TX-001,230.72,890.009,201.018,0.1117,7827.1411
2026-02-01 11:16:01,MTR-002,TX-001,226.23,1029.53,223.795,0.1243,280491.0894
2026-02-01 11:16:01,MTR-003,TX-001,227.58,438.01,92.739,0.0515,650.1504
2026-02-01 11:16:03,MTR-001,TX-001,227.84,883.533,201.073,0.1117,7827.2529
2026-02-01 11:16:03,MTR-002,TX-001,231.87,985.972,223.572,0.1242,280491.2136
2026-02-01 11:16:03,MTR-003,TX-001,231.04,113.326,24.951,0.0139,650.1643
2026-02-01 11:16:05,MTR-001,TX-001,233.32,891.429,200.862,0.1116,7827.3644
2026-02-01 11:16:05,MTR-002,TX-001,225.25,1077.558,223.729,0.1243,280491.3379
2026-02-01 11:16:05,MTR-003,TX-001,229.97,34.514,7.252,0.004,650.1683
2026-02-01 11:16:07,MTR-001,TX-001,224.96,2326.017,502.083,0.2789,7827.6434
2026-02-01 11:16:07,MTR-002,TX-001,234.52,988.931,223.426,0.1241,280491.462
2026-02-01 11:16:07,MTR-003,TX-001,230.04,33.03,7.246,0.004,650.1723
2026-02-01 11:16:09,MTR-001,TX-001,232.57,6041.323,1387.947,0.7711,7828.4145
2026-02-01 11:16:09,MTR-002,TX-001,235.09,979.863,223.473,0.1242,280491.5862
2026-02-01 11:16:09,MTR-003,TX-001,233.34,32.683,7.577,0.0042,650.1766
2026-02-01 11:16:11,MTR-001,TX-001,222.19,12281.415,2544.63,1.4137,7829.8281
2026-02-01 11:16:11,MTR-002,TX-001,232.6,994.379,223.593,0.1242,280491.7104
2026-02-01 11:16:11,MTR-003,TX-001,231.04,33.955,7.826,0.0043,650.1809
2026-02-01 11:16:13,MTR-001,TX-001,229.68,31120.329,6913.829,3.841,7833.6692
2026-02-01 11:16:13,MTR-002,TX-001,235.38,980.036,223.584,0.1242,280491.8346
2026-02-01 11:16:13,MTR-003,TX-001,224.0,38.625,8.271,0.0046,650.1855
2026-02-01 11:16:15,MTR-001,TX-001,223.07,99574.062,21372.862,11.8738,7845.543
2026-02-01 11:16:15,MTR-002,TX-001,227.85,1047.197,223.693,0.1243,280491.9589
2026-02-01 11:16:15,MTR-003,TX-001,233.1,37.227,8.325,0.0046,650.1901
2026-02-01 11:16:17,MTR-001,TX-001,228.4,305261.126,65288.143,36.2712,7881.8142
2026-02-01 11:16:17,MTR-002,TX-001,227.65,1008.984,223.782,0.1243,280492.0832
2026-02-01 11:16:17,MTR-003,TX-001,234.3,38.342,8.392,0.0047,650.1948
2026-02-01 11:16:19,MTR-001,TX-001,229.29,122584.948,26967.447,14.9819,7896.7961
2026-02-01 11:16:19,MTR-002,TX-001,228.44,1009.558,223.734,0.1243,280492.2075
2026-02-01 11:16:19,MTR-003,TX-001,231.75,36.476,8.453,0.0047,650.1995
2026-02-01 11:16:21,MTR-001,TX-001,231.09,49303.836,10691.365,5.9396,7902.7357
2026-02-01 11:16:21,MTR-002,TX-001,229.27,1017.984,223.904,0.1244,280492.3319
2026-02-01 11:16:21,MTR-003,TX-001,235.55,36.794,8.289,0.0046,650.2041
2026-02-01 11:16:23,MTR-001,TX-001,229.29,19235.289,4270.843,2.3727,7905.1084
2026-02-01 11:16:23,MTR-002,TX-001,227.68,995.334,223.997,0.1244,280492.4564
2026-02-01 11:16:23,MTR-003,TX-001,224.22,39.085,8.323,0.0046,650.2087
2026-02-01 11:16:25,MTR-001,TX-001,227.78,8255.265,1849.005,1.0272,7906.1356
2026-02-01 11:16:25,MTR-002,TX-001,232.0,997.159,223.915,0.1244,280492.5808
2026-02-01 11:16:25,MTR-003,TX-001,224.6,36.948,8.23,0.0046,650.2133
2026-02-01 11:16:27,MTR-001,TX-001,229.32,8063.21,1849.09,1.0273,7907.1629
2026-02-01 11:16:27,MTR-002,TX-001,236.16,991.399,223.999,0.1244,280492.7052
2026-02-01 11:16:27,MTR-003,TX-001,225.41,37.711,8.143,0.0045,650.2178
2026-02-01 11:16:29,MTR-001,TX-001,235.55,8057.105,1849.082,1.0273,7908.1902
2026-02-01 11:16:29,MTR-002,TX-001,231.72,1014.85,224.213,0.1246,280492.8298
2026-02-01 11:16:29,MTR-003,TX-001,227.92,36.29,8.166,0.0045,650.2223
2026-02-01 11:16:31,MTR-001,TX-001,229.65,8631.439,1848.992,1.0272,7909.2174
2026-02-01 11:16:31,MTR-002,TX-001,226.27,1073.841,224.098,0.1245,280492.9543
2026-02-01 11:16:31,MTR-003,TX-001,237.5,35.465,8.146,0.0045,650.2269
2026-02-01 11:16:33,MTR-001,TX-001,226.04,8640.292,1848.978,1.0272,7910.2446
2026-02-01 11:16:33,MTR-002,TX-001,228.68,989.649,224.141,0.1245,280493.0788
2026-02-01 11:16:33,MTR-003,TX-001,225.08,37.973,8.217,0.0046,650.2314
2026-02-01 11:16:35,MTR-001,TX-001,225.84,8459.518,1849.005,1.0272,7911.2718
2026-02-01 11:16:35,MTR-002,TX-001,228.88,1024.33,224.048,0.1245,280493.2033
2026-02-01 11:16:35,MTR-003,TX-001,227.97,38.548,8.177,0.0045,650.236
2026-02-01 11:16:37,MTR-001,TX-001,225.91,8678.407,1848.901,1.0272,7912.299
2026-02-01 11:16:37,MTR-002,TX-001,233.67,999.071,224.303,0.1246,280493.3279
2026-02-01 11:16:37,MTR-003,TX-001,222.45,38.287,8.113,0.0045,650.2405
2026-02-01 11:16:39,MTR-001,TX-001,229.35,8479.025,1849.047,1.0272,7913.3263
2026-02-01 11:16:39,MTR-002,TX-001,229.86,1031.839,224.314,0.1246,280493.4525
2026-02-01 11:16:39,MTR-003,TX-001,226.43,38.141,8.193,0.0046,650.245
2026-02-01 11:16:41,MTR-001,TX-001,229.16,8226.351,1848.902,1.0272,7914.3534
2026-02-01 11:16:41,MTR-002,TX-001,225.83,1059.477,224.078,0.1245,280493.577
2026-02-01 11:16:41,MTR-003,TX-001,225.21,38.283,8.174,0.0045,650.2496
2026-02-01 11:16:43,MTR-001,TX-001,225.08,8497.975,1849.013,1.0272,7915.3806
2026-02-01 11:16:43,MTR-002,TX-001,232.7,1024.007,223.987,0.1244,280493.7014
2026-02-01 11:16:43,MTR-003,TX-001,229.52,36.555,8.2,0.0046,650.2541
2026-02-01 11:16:45,MTR-001,TX-001,233.13,8060.76,1848.748,1.0271,7916.4077
2026-02-01 11:16:45,MTR-002,TX-001,229.93,1007.47,223.742,0.1243,280493.8257
2026-02-01 11:16:45,MTR-003,TX-001,227.68,15.678,3.556,0.002,650.2561
2026-02-01 11:16:47,MTR-001,TX-001,231.11,8524.133,1848.585,1.027,7917.4347
2026-02-01 11:16:47,MTR-002,TX-001,228.28,1025.844,223.556,0.1242,280493.9499
2026-02-01 11:16:47,MTR-003,TX-001,231.95,8.843,1.984,0.0011,650.2572
2026-02-01 11:16:49,MTR-001,TX-001,229.74,8527.891,1848.678,1.027,7918.4618
2026-02-01 11:16:49,MTR-002,TX-001,230.76,1041.791,223.524,0.1242,280494.0741
2026-02-01 11:16:49,MTR-003,TX-001,231.09,4.473,1.034,0.0006,650.2578
2026-02-01 11:16:51,MTR-001,TX-001,229.49,8466.793,1848.659,1.027,7919.4888
2026-02-01 11:16:51,MTR-002,TX-001,224.41,312.268,68.954,0.0383,280494.1124
2026-02-01 11:16:51,MTR-003,TX-001,234.51,1.561,0.347,0.0002,650.258
2026-02-01 11:16:53,MTR-001,TX-001,232.97,8175.55,1848.439,1.0269,7920.5157
2026-02-01 11:16:53,MTR-002,TX-001,223.8,157.65,34.568,0.0192,280494.1316
2026-02-01 11:16:53,MTR-003,TX-001,230.01,0.665,0.151,0.0001,650.2581
2026-02-01 11:16:55,MTR-001,TX-001,228.79,8606.838,1848.726,1.0271,7921.5428
2026-02-01 11:16:55,MTR-002,TX-001,229.84,39.142,8.634,0.0048,280494.1364
2026-02-01 11:16:55,MTR-003,TX-001,228.8,0.341,0.076,0.0,650.2581
2026-02-01 11:16:57,MTR-001,TX-001,229.47,8433.084,1848.848,1.0271,7922.5699
2026-02-01 11:16:57,MTR-002,TX-001,226.12,11.842,2.584,0.0014,280494.1378
2026-02-01 11:16:57,MTR-003,TX-001,229.11,1.898,0.418,0.0002,650.2583
2026-02-01 11:16:59,MTR-001,TX-001,231.08,8354.94,1849.277,1.0274,7923.5973
2026-02-01 11:16:59,MTR-002,TX-001,227.09,4.696,1.008,0.0006,280494.1384
2026-02-01 11:16:59,MTR-003,TX-001,231.05,2.725,0.617,0.0003,650.2587
2026-02-01 11:17:01,MTR-001,TX-001,237.37,8090.979,1848.908,1.0272,7924.6245
2026-02-01 11:17:01,MTR-002,TX-001,232.39,1.548,0.336,0.0002,280494.1386
2026-02-01 11:17:01,MTR-003,TX-001,232.53,8.023,1.773,0.001,650.2597
2026-02-01 11:17:03,MTR-001,TX-001,229.9,8355.734,1848.764,1.0271,7925.6516
2026-02-01 11:17:03,MTR-002,TX-001,225.66,0.247,0.05,0.0,280494.1386
2026-02-01 11:17:03,MTR-003,TX-001,225.94,17.881,3.775,0.0021,650.2618
2026-02-01 11:17:05,MTR-001,TX-001,225.28,8545.082,1848.904,1.0272,7926.6787
2026-02-01 11:17:05,MTR-002,TX-001,229.2,0.615,0.134,0.0001,280494.1387
2026-02-01 11:17:05,MTR-003,TX-001,228.38,33.196,7.11,0.0039,650.2657
2026-02-01 11:17:07,MTR-001,TX-001,229.16,4245.995,932.896,0.5183,7927.197
2026-02-01 11:17:07,MTR-002,TX-001,233.6,2.044,0.463,0.0003,280494.1389
2026-02-01 11:17:07,MTR-003,TX-001,225.71,32.102,6.994,0.0039,650.2696
2026-02-01 11:17:09,MTR-001,TX-001,233.05,1773.747,388.871,0.216,7927.413
2026-02-01 11:17:09,MTR-002,TX-001,233.87,2.724,0.603,0.0003,280494.1393
2026-02-01 11:17:09,MTR-003,TX-001,223.98,33.569,7.103,0.0039,650.2735
2026-02-01 11:17:11,MTR-001,TX-001,229.43,1028.084,229.896,0.1277,7927.5408
2026-02-01 11:17:11,MTR-002,TX-001,225.22,2.373,0.52,0.0003,280494.1396
2026-02-01 11:17:11,MTR-003,TX-001,229.16,31.841,7.081,0.0039,650.2775
2026-02-01 11:17:13,MTR-001,TX-001,231.35,430.658,95.318,0.053,7927.5937
2026-02-01 11:17:13,MTR-002,TX-001,232.95,2.529,0.553,0.0003,280494.1399
2026-02-01 11:17:13,MTR-003,TX-001,228.17,31.552,6.975,0.0039,650.2813
2026-02-01 11:17:15,MTR-001,TX-001,232.81,216.48,49.438,0.0275,7927.6212
2026-02-01 11:17:15,MTR-002,TX-001,224.87,2.222,0.461,0.0003,280494.1401
2026-02-01 11:17:15,MTR-003,TX-001,232.57,18.945,4.106,0.0023,650.2836
2026-02-01 11:17:17,MTR-001,TX-001,232.59,93.469,20.649,0.0115,7927.6327
2026-02-01 11:17:17,MTR-002,TX-001,230.95,2.383,0.518,0.0003,280494.1404
2026-02-01 11:17:17,MTR-003,TX-001,234.03,7.086,1.575,0.0009,650.2845
2026-02-01 11:17:19,MTR-001,TX-001,234.37,45.105,10.184,0.0057,7927.6383
2026-02-01 11:17:19,MTR-002,TX-001,233.88,2.742,0.603,0.0003,280494.1407
2026-02-01 11:17:19,MTR-003,TX-001,228.77,2.938,0.658,0.0004,650.2849
2026-02-01 11:17:21,MTR-001,TX-001,232.86,44.965,10.008,0.0056,7927.6439
2026-02-01 11:17:21,MTR-002,TX-001,231.48,2.738,0.612,0.0003,280494.1411
2026-02-01 11:17:21,MTR-003,TX-001,227.76,1.765,0.385,0.0002,650.2851
2026-02-01 11:17:23,MTR-001,TX-001,228.15,44.055,9.942,0.0055,7927.6494
2026-02-01 11:17:23,MTR-002,TX-001,232.29,3.075,0.698,0.0004,280494.1415
2026-02-01 11:17:23,MTR-003,TX-001,229.58,1.63,0.353,0.0002,650.2853
2026-02-01 11:17:25,MTR-001,TX-001,222.84,49.807,10.346,0.0057,7927.6551
2026-02-01 11:17:25,MTR-002,TX-001,231.59,2.952,0.65,0.0004,280494.1418
2026-02-01 11:17:25,MTR-003,TX-001,230.3,0.755,0.17,0.0001,650.2854
2026-02-01 11:17:27,MTR-001,TX-001,230.81,46.831,10.474,0.0058,7927.661
2026-02-01 11:17:27,MTR-002,TX-001,234.23,3.922,0.871,0.0005,280494.1423
2026-02-01 11:17:27,MTR-003,TX-001,225.75,0.568,0.124,0.0001,650.2854
2026-02-01 11:17:29,MTR-001,TX-001,235.7,45.325,10.48,0.0058,7927.6668
2026-02-01 11:17:29,MTR-002,TX-001,228.93,3.547,0.784,0.0004,280494.1428
2026-02-01 11:17:29,MTR-003,TX-001,229.96,0.232,0.05,0.0,650.2855
2026-02-01 11:17:31,MTR-001,TX-001,230.56,45.556,10.29,0.0057,7927.6725
2026-02-01 11:17:31,MTR-002,TX-001,231.5,2.884,0.644,0.0004,280494.1431
2026-02-01 11:17:31,MTR-003,TX-001,229.55,0.226,0.05,0.0,650.2855
2026-02-01 11:17:33,MTR-001,TX-001,226.05,48.036,10.479,0.0058,7927.6783
2026-02-01 11:17:33,MTR-002,TX-001,236.96,4.28,0.997,0.0006,280494.1437
2026-02-01 11:17:33,MTR-003,TX-001,233.09,0.217,0.05,0.0,650.2855
2026-02-01 11:17:35,MTR-001,TX-001,236.42,46.472,10.432,0.0058,7927.6841
2026-02-01 11:17:35,MTR-002,TX-001,228.61,6.612,1.438,0.0008,280494.1445
2026-02-01 11:17:35,MTR-003,TX-001,234.51,0.806,0.183,0.0001,650.2856
2026-02-01 11:17:37,MTR-001,TX-001,225.85,49.725,10.284,0.0057,7927.6898
2026-02-01 11:17:37,MTR-002,TX-001,230.8,15.046,3.434,0.0019,280494.1464
2026-02-01 11:17:37,MTR-003,TX-001,231.59,0.487,0.106,0.0001,650.2857
2026-02-01 11:17:39,MTR-001,TX-001,229.4,46.805,10.233,0.0057,7927.6955
2026-02-01 11:17:39,MTR-002,TX-001,228.32,41.357,8.853,0.0049,280494.1513
2026-02-01 11:17:39,MTR-003,TX-001,234.08,1.143,0.261,0.0001,650.2858
2026-02-01 11:17:41,MTR-001,TX-001,233.52,46.233,10.383,0.0058,7927.7013
2026-02-01 11:17:41,MTR-002,TX-001,226.75,83.273,17.807,0.0099,280494.1612
2026-02-01 11:17:41,MTR-003,TX-001,231.91,1.826,0.414,0.0002,650.2861
2026-02-01 11:17:43,MTR-001,TX-001,230.32,46.728,10.396,0.0058,7927.7071
2026-02-01 11:17:43,MTR-002,TX-001,226.49,217.193,48.062,0.0267,280494.1879
2026-02-01 11:17:43,MTR-003,TX-001,227.31,1.391,0.308,0.0002,650.2862
2026-02-01 11:17:45,MTR-001,TX-001,231.96,46.724,10.253,0.0057,7927.7128
2026-02-01 11:17:45,MTR-002,TX-001,230.89,410.37,90.456,0.0503,280494.2381
2026-02-01 11:17:45,MTR-003,TX-001,234.31,0.532,0.113,0.0001,650.2863
2026-02-01 11:17:47,MTR-001,TX-001,231.94,46.08,10.417,0.0058,7927.7185
2026-02-01 11:17:47,MTR-002,TX-001,225.97,1015.761,226.772,0.126,280494.3641
2026-02-01 11:17:47,MTR-003,TX-001,224.8,0.233,0.05,0.0,650.2863
2026-02-01 11:17:49,MTR-001,TX-001,228.05,47.151,10.378,0.0058,7927.7243
2026-02-01 11:17:49,MTR-002,TX-001,228.28,1076.738,226.866,0.126,280494.4902
2026-02-01 11:17:49,MTR-003,TX-001,234.21,0.834,0.189,0.0001,650.2864
2026-02-01 11:17:51,MTR-001,TX-001,235.02,46.071,10.378,0.0058,7927.7301
2026-02-01 11:17:51,MTR-002,TX-001,225.36,1019.975,227.088,0.1262,280494.6163
2026-02-01 11:17:51,MTR-003,TX-001,233.24,1.19,0.269,0.0001,650.2866
2026-02-01 11:17:53,MTR-001,TX-001,226.44,48.862,10.497,0.0058,7927.7359
2026-02-01 11:17:53,MTR-002,TX-001,229.97,1003.128,227.151,0.1262,280494.7425
2026-02-01 11:17:53,MTR-003,TX-001,229.85,1.266,0.287,0.0002,650.2867
2026-02-01 11:17:55,MTR-001,TX-001,230.01,47.859,10.596,0.0059,7927.7418
2026-02-01 11:17:55,MTR-002,TX-001,225.07,1074.295,227.189,0.1262,280494.8687
2026-02-01 11:17:55,MTR-003,TX-001,226.11,0.997,0.225,0.0001,650.2869
2026-02-01 11:17:57,MTR-001,TX-001,231.84,48.693,10.903,0.0061,7927.7478
2026-02-01 11:17:57,MTR-002,TX-001,224.43,1055.393,227.288,0.1263,280494.995
2026-02-01 11:17:57,MTR-003,TX-001,235.84,0.914,0.209,0.0001,650.287
2026-02-01 11:17:59,MTR-001,TX-001,230.12,48.585,10.733,0.006,7927.7538
2026-02-01 11:17:59,MTR-002,TX-001,229.84,1056.723,227.225,0.1262,280495.1212
2026-02-01 11:17:59,MTR-003,TX-001,228.83,0.219,0.05,0.0,650.287
2026-02-01 11:18:01,MTR-001,TX-001,230.49,46.883,10.806,0.006,7927.7598
2026-02-01 11:18:01,MTR-002,TX-001,233.4,1005.744,227.351,0.1263,280495.2475
2026-02-01 11:18:01,MTR-003,TX-001,234.04,0.225,0.05,0.0,650.287
2026-02-01 11:18:03,MTR-001,TX-001,230.3,49.521,10.778,0.006,7927.7658
2026-02-01 11:18:03,MTR-002,TX-001,230.88,989.054,227.247,0.1262,280495.3738
2026-02-01 11:18:03,MTR-003,TX-001,229.6,0.319,0.068,0.0,650.2871
2026-02-01 11:18:05,MTR-001,TX-001,231.48,49.542,10.921,0.0061,7927.7719
2026-02-01 11:18:05,MTR-002,TX-001,231.49,1010.252,227.358,0.1263,280495.5001
2026-02-01 11:18:05,MTR-003,TX-001,233.8,0.92,0.205,0.0001,650.2872
2026-02-01 11:18:07,MTR-001,TX-001,225.99,50.655,11.01,0.0061,7927.778
2026-02-01 11:18:07,MTR-002,TX-001,223.84,1043.167,227.203,0.1262,280495.6263
2026-02-01 11:18:07,MTR-003,TX-001,229.52,0.222,0.05,0.0,650.2872
2026-02-01 11:18:09,MTR-001,TX-001,227.76,48.979,10.93,0.0061,7927.7841
2026-02-01 11:18:09,MTR-002,TX-001,231.98,995.907,227.153,0.1262,280495.7525
2026-02-01 11:18:09,MTR-003,TX-001,227.0,0.231,0.05,0.0,650.2872
2026-02-01 11:18:11,MTR-001,TX-001,224.6,50.122,10.917,0.0061,7927.7901
2026-02-01 11:18:11,MTR-002,TX-001,229.54,1048.089,227.17,0.1262,280495.8787
2026-02-01 11:18:11,MTR-003,TX-001,228.31,0.935,0.204,0.0001,650.2874
2026-02-01 11:18:13,MTR-001,TX-001,233.04,47.988,10.94,0.0061,7927.7962
2026-02-01 11:18:13,MTR-002,TX-001,224.49,1017.174,227.212,0.1262,280496.005
2026-02-01 11:18:13,MTR-003,TX-001,225.08,0.36,0.08,0.0,650.2874
2026-02-01 11:18:15,MTR-001,TX-001,227.67,51.998,11.067,0.0061,7927.8023
2026-02-01 11:18:15,MTR-002,TX-001,230.14,1038.497,227.224,0.1262,280496.1312
2026-02-01 11:18:15,MTR-003,TX-001,234.88,0.219,0.05,0.0,650.2874
2026-02-01 11:18:17,MTR-001,TX-001,231.73,52.954,11.162,0.0062,7927.8085
2026-02-01 11:18:17,MTR-002,TX-001,228.04,1018.075,227.072,0.1262,280496.2573
2026-02-01 11:18:17,MTR-003,TX-001,235.94,0.56,0.123,0.0001,650.2875
2026-02-01 11:18:19,MTR-001,TX-001,228.84,49.561,11.102,0.0062,7927.8147
2026-02-01 11:18:19,MTR-002,TX-001,224.72,1065.441,227.306,0.1263,280496.3836
2026-02-01 11:18:19,MTR-003,TX-001,229.84,0.669,0.15,0.0001,650.2876
2026-02-01 11:18:21,MTR-001,TX-001,230.51,48.782,10.899,0.0061,7927.8208
2026-02-01 11:18:21,MTR-002,TX-001,231.21,1022.751,227.322,0.1263,280496.5099
2026-02-01 11:18:21,MTR-003,TX-001,230.46,0.228,0.05,0.0,650.2876
2026-02-01 11:18:23,MTR-001,TX-001,230.7,48.553,10.716,0.006,7927.8267
2026-02-01 11:18:23,MTR-002,TX-001,230.44,1049.117,227.055,0.1261,280496.6361
2026-02-01 11:18:23,MTR-003,TX-001,232.15,0.258,0.058,0.0,650.2876
2026-02-01 11:18:25,MTR-001,TX-001,229.46,46.475,10.593,0.0059,7927.8326
2026-02-01 11:18:25,MTR-002,TX-001,227.5,1054.835,227.111,0.1262,280496.7622
2026-02-01 11:18:25,MTR-003,TX-001,225.39,0.928,0.203,0.0001,650.2877
2026-02-01 11:18:27,MTR-001,TX-001,231.41,46.421,10.536,0.0059,7927.8385
2026-02-01 11:18:27,MTR-002,TX-001,232.76,564.48,124.942,0.0694,280496.8316
2026-02-01 11:18:27,MTR-003,TX-001,227.76,0.378,0.083,0.0,650.2878
2026-02-01 11:18:29,MTR-001,TX-001,227.04,47.591,10.66,0.0059,7927.8444
2026-02-01 11:18:29,MTR-002,TX-001,229.47,197.663,45.329,0.0252,280496.8568
2026-02-01 11:18:29,MTR-003,TX-001,223.92,0.612,0.137,0.0001,650.2879
2026-02-01 11:18:31,MTR-001,TX-001,223.83,49.652,10.725,0.006,7927.8503
2026-02-01 11:18:31,MTR-002,TX-001,231.69,97.56,21.817,0.0121,280496.8689
2026-02-01 11:18:31,MTR-003,TX-001,232.8,0.894,0.195,0.0001,650.288
2026-02-01 11:18:33,MTR-001,TX-001,233.16,47.61,10.507,0.0058,7927.8562
2026-02-01 11:18:33,MTR-002,TX-001,224.37,27.762,5.938,0.0033,280496.8722
2026-02-01 11:18:33,MTR-003,TX-001,234.44,0.457,0.103,0.0001,650.288
2026-02-01 11:18:35,MTR-001,TX-001,233.24,46.253,10.264,0.0057,7927.8619
2026-02-01 11:18:35,MTR-002,TX-001,229.92,9.303,2.057,0.0011,280496.8734
2026-02-01 11:18:35,MTR-003,TX-001,226.73,0.349,0.076,0.0,650.2881
2026-02-01 11:18:37,MTR-001,TX-001,235.76,44.395,10.179,0.0057,7927.8675
2026-02-01 11:18:37,MTR-002,TX-001,225.18,2.358,0.523,0.0003,280496.8737
2026-02-01 11:18:37,MTR-003,TX-001,228.67,0.436,0.099,0.0001,650.2881
2026-02-01 11:18:39,MTR-001,TX-001,225.39,46.401,10.032,0.0056,7927.8731
2026-02-01 11:18:39,MTR-002,TX-001,236.92,2.51,0.578,0.0003,280496.874
2026-02-01 11:18:39,MTR-003,TX-001,229.86,0.224,0.05,0.0,650.2882
2026-02-01 11:18:41,MTR-001,TX-001,229.14,45.83,9.981,0.0055,7927.8787
2026-02-01 11:18:41,MTR-002,TX-001,238.2,1.653,0.378,0.0002,280496.8742
2026-02-01 11:18:41,MTR-003,TX-001,235.68,0.992,0.227,0.0001,650.2883
2026-02-01 11:18:43,MTR-001,TX-001,232.84,47.105,10.464,0.0058,7927.8845
2026-02-01 11:18:43,MTR-002,TX-001,230.42,1.67,0.373,0.0002,280496.8744
2026-02-01 11:18:43,MTR-003,TX-001,230.44,0.783,0.177,0.0001,650.2884
